municipality,state,country,veg_landuse_type_point_level1,veg_landuse_type_point_level2,veg_landuse_type_buffer5km_level1,veg_landuse_type_buffer5km_level2,temperature,relative_humidity,plant_order,plant_family,plant_genera,plant_species_complete_name,plant_type,plant_habit,plant_flower_colour,plant_flower_shape,invertebrate_order,invertebrate_family,invertebrate_genera,invertebrate_species_complete_name,invertebrate_origins,invertebrate_behavior,invertebrate_collector_structure,plant_collected_material,invertebrate_collected
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,555,2243,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,103,467,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,103,467,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,103,467,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,379,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,499,2057,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,103,467,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,370,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,367,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,367,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,367,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,367,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,499,2057,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,370,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,367,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,367,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,612,2472,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,367,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,103,467,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,367,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,536,2176,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,370,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,367,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,77,320,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,612,2472,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,555,2243,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,152,711,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,189,888,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,370,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,370,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,361,1650,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,77,320,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,367,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,367,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,103,467,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,370,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,92,370,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,22,77,301,687,23,17,49,10,4,54,612,2472,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,612,2472,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,370,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,366,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,366,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,366,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,152,711,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,361,1650,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,152,709,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,361,1650,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,152,714,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,555,2243,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,365,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,365,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,152,709,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,152,714,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,103,468,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,361,1650,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,361,1650,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,499,2057,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,361,1650,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,361,1650,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,361,1650,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,361,1650,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,361,1650,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,361,1650,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,361,1650,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,368,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,361,1650,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,361,1650,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,361,1650,2,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,499,2057,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,366,1,25,12,3,7
89,1,1,0,9,21,14,25.0,65.0,15,56,401,941,23,16,76,2,4,54,92,366,1,25,12,3,7
103,18,1,27,26,49,14,22.0,60.0,23,88,604,1419,15,16,13,7,4,54,434,1846,1,11,11,14,7
103,18,1,27,26,49,14,22.0,60.0,23,88,604,1419,15,16,13,7,4,54,77,321,1,11,11,14,7
20,18,1,6,20,21,14,18.0,70.0,5,18,680,116,2,9,76,17,4,54,306,1404,1,11,11,4,7
103,18,1,27,26,49,14,24.0,45.0,6,24,169,378,15,16,43,29,4,54,152,712,1,11,11,9,7
103,18,1,27,26,49,14,24.0,45.0,22,77,570,1319,2,7,76,7,4,54,189,882,1,11,11,4,7
103,18,1,27,26,49,14,24.0,45.0,37,43,327,741,2,9,49,7,4,54,77,321,1,11,11,4,7
103,18,1,27,26,49,14,25.0,45.0,15,56,65,162,2,16,76,7,4,54,92,368,1,11,11,4,7
103,18,1,27,26,49,14,25.0,45.0,14,51,533,1222,15,13,49,7,4,54,306,1406,1,11,11,13,7
103,18,1,9,14,21,14,20.0,55.0,23,80,395,906,2,16,76,7,4,54,370,1678,1,11,11,0,7
103,18,1,9,14,21,14,20.0,55.0,23,88,680,997,2,16,43,7,4,54,152,714,1,11,11,0,7
103,18,1,9,14,21,14,20.0,55.0,8,89,276,644,2,16,20,7,4,54,4,6,1,11,11,4,7
103,18,1,9,14,21,14,20.0,55.0,34,118,147,342,15,16,86,7,4,54,92,368,1,5,11,13,7
103,18,1,9,14,21,14,20.0,55.0,34,118,147,342,15,16,86,7,4,54,306,1406,1,5,11,13,7
103,18,1,9,14,21,14,20.0,55.0,34,118,147,342,15,16,86,7,4,54,499,2059,1,5,11,13,7
103,18,1,9,14,21,14,20.0,55.0,34,118,147,342,15,16,86,7,4,54,92,374,1,5,11,13,7
103,18,1,9,14,21,14,20.0,55.0,34,118,147,342,15,16,86,7,4,54,77,321,1,5,11,13,7
103,18,1,9,14,21,14,20.0,55.0,34,118,147,342,15,16,86,7,4,54,152,706,1,5,11,13,7
103,18,1,9,14,21,14,21.0,55.0,14,51,533,1222,15,13,49,7,4,54,92,368,1,5,11,13,7
103,18,1,9,14,21,14,22.0,55.0,22,77,375,867,15,13,62,7,4,54,92,378,1,11,11,13,7
103,18,1,9,14,21,14,22.0,55.0,32,116,510,1175,15,16,49,7,4,54,152,706,1,11,11,13,7
103,18,1,9,14,21,14,22.0,55.0,32,116,510,1175,15,16,49,7,4,54,499,2055,1,11,11,13,7
103,18,1,9,14,21,14,22.0,55.0,15,56,238,536,2,16,62,21,4,54,306,1406,1,11,11,13,7
103,18,1,9,14,21,14,22.0,40.0,39,44,172,388,1,7,52,21,4,54,306,1403,1,22,11,4,7
103,18,1,9,14,21,14,24.0,40.0,37,43,327,737,2,9,76,10,4,54,92,368,1,11,11,5,7
68,18,1,9,14,21,14,25.0,40.0,21,55,179,407,2,16,43,7,4,54,92,368,1,11,0,0,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,44,116,2,7,2,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,44,116,2,7,2,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,75,305,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,75,305,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,75,308,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,101,417,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,206,951,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,220,1012,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,339,1569,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,339,1574,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,435,1851,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,435,1851,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,441,1862,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,532,2147,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,591,2387,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,311,1422,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,433,1827,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,433,1845,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,433,1845,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,594,2393,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,594,2394,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,576,2302,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,576,2303,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,576,2305,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,586,2364,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,33,272,1288,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,33,272,1290,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,33,272,1292,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,33,272,1292,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,33,272,1293,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,61,175,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,61,183,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,65,241,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,65,241,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,65,246,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,65,257,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,65,266,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,65,267,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,377,1693,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,493,2034,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,493,2035,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,175,810,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,175,810,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,175,818,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,175,821,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,70,329,1501,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,70,329,1502,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,44,116,2,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,44,116,2,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,75,305,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,75,305,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,75,308,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,339,1569,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,339,1574,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,435,1851,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,435,1851,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,441,1862,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,591,2387,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,433,1827,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,594,2393,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,594,2394,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,10,576,2305,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,33,504,2074,1,5,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,33,504,2074,1,5,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,33,624,2538,1,5,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,33,624,2538,1,5,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,33,272,1292,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,33,272,1292,1,7,15,11,7
103,18,1,9,28,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,65,246,1,7,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,330,1550,1,5,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,330,1550,1,5,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,334,1557,1,5,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,56,334,1557,1,5,15,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,135,626,2428,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,4,135,626,2436,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,2,123,393,1731,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,2,123,393,1732,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,2,123,405,1757,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,2,123,422,1801,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,2,123,540,2190,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,104,253,3,16,76,8,5,88,255,1198,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,5,18,680,117,3,7,95,8,4,5,626,77,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,5,18,233,514,3,7,49,8,4,5,626,78,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,22,77,570,1317,3,7,95,8,4,5,626,78,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,5,18,680,117,3,7,95,8,4,5,626,79,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,5,18,69,175,3,7,76,8,4,10,567,2275,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,5,18,680,117,3,7,95,8,4,10,567,2275,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,5,18,69,175,3,7,76,8,4,10,567,2275,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,5,18,680,117,3,7,95,8,4,10,567,2275,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,37,123,576,1333,3,7,49,8,4,10,567,2278,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,23,88,515,1184,3,16,76,8,4,10,44,116,2,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,22,77,214,489,3,16,49,9,4,10,44,116,2,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,7,25,572,1323,3,7,95,9,4,10,44,116,2,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,34,118,147,343,3,16,76,8,4,10,75,308,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,17,67,348,803,3,7,49,42,4,10,75,308,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,7,25,526,1215,3,7,49,9,4,10,75,308,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,37,43,327,745,3,7,49,42,4,10,75,308,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,12,46,182,417,3,7,95,42,4,10,75,308,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,17,67,680,784,3,7,49,42,4,10,75,308,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,23,80,680,891,3,7,95,9,4,10,75,305,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,37,43,327,745,3,7,49,42,4,10,340,1588,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,12,46,182,417,3,7,95,42,4,10,340,1588,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,22,77,461,1079,3,7,95,9,4,10,340,1588,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,5,18,456,1059,3,7,76,8,4,10,238,1112,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,37,123,576,1347,3,7,95,8,4,10,238,1112,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,14,128,103,249,3,16,76,9,4,10,626,1584,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,17,67,680,784,3,7,49,42,4,10,339,1574,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,7,25,526,1215,3,7,49,9,4,10,435,1849,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,5,18,339,779,3,7,76,8,4,10,435,1849,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,5,18,339,779,3,7,76,8,4,10,435,1849,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,5,18,69,175,3,7,76,8,4,10,435,1849,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,7,25,572,1322,3,7,95,9,4,10,435,1849,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,17,67,436,1022,3,7,76,9,4,10,435,1849,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,17,67,436,1022,3,7,49,9,4,10,435,1849,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,7,25,526,1215,3,7,49,9,4,10,435,1851,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,12,46,182,417,3,7,95,42,4,10,435,1851,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,5,18,69,175,3,7,76,8,4,10,435,1851,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,7,25,572,1322,3,7,95,9,4,10,435,1851,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,22,77,214,489,3,16,49,9,4,10,435,1851,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,23,80,680,891,3,7,95,9,4,10,435,1851,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,17,67,436,1022,3,7,76,9,4,10,435,1851,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,17,67,436,1022,3,7,49,9,4,10,435,1851,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,5,18,680,118,3,7,95,8,4,10,435,1851,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,7,25,526,1215,3,7,49,9,4,10,564,2267,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,7,25,526,1215,3,7,49,9,4,10,565,2270,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,4,66,177,393,3,7,62,42,4,10,565,2270,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,22,77,570,1317,3,7,95,9,4,10,565,2270,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,12,20,66,168,3,7,76,9,4,10,565,2270,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,15,56,132,304,3,16,95,11,4,10,565,2270,1,7,0,11,7
103,18,1,19,26,21,14,25.0,65.0,7,25,526,1215,3,7,49,9,4,10,591,2383,1,7,0,11,7
